S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
131,MATRI,-,981.10,"1,010.00",976.10,"1,010.00","1,010.00",0.00,0.00,993.50,"2,527.00",995.00,"2,510,579.80",57,15.00,33.90,1.51,3.47,1.63,"1,061.74","1,106.86","1,464.80",930.10
132,MBJC,-,276.20,283.00,271.70,282.00,282.00,0.00,0.00,277.66,"55,962.00",281.00,"15,538,454.80",418,1.00,11.30,0.36,4.16,1.54,300.41,307.22,405.00,270.00
133,MBL,-,220.10,229.50,218.00,225.50,225.50,0.00,0.00,222.96,"52,889.00",222.00,"11,792,101.40",156,3.50,11.50,1.58,5.28,1.13,230.17,227.38,272.10,205.00
134,MBLD2085,-,"1,164.70","1,164.70","1,164.70","1,164.70","1,164.70",0.00,0.00,"1,164.70",10.00,"1,164.90","11,647.00",1,-0.20,0.00,-0.02,0.00,0.00,"1,066.48",0.00,"1,294.00","1,116.20"
135,MBLD87,-,"1,123.10","1,123.10","1,123.10","1,123.10","1,123.10",0.00,0.00,"1,123.10",40.00,"1,146.00","44,924.00",1,-22.90,0.00,-2.00,0.00,0.00,"1,045.00",0.00,"1,169.00","1,020.00"
136,MBLEF,-,9.59,9.59,9.50,9.57,9.57,0.00,0.00,9.58,"23,500.00",9.60,"225,116.00",27,-0.03,0.09,-0.31,0.95,-0.10,9.12,0.00,10.19,8.59
137,MCHL,-,425.00,433.00,416.10,419.00,419.00,0.00,0.00,421.27,"8,148.00",425.00,"3,432,505.40",91,-6.00,16.90,-1.41,4.06,-0.54,507.36,531.94,714.00,416.10
138,MDB,-,578.90,594.00,578.90,594.00,594.00,0.00,0.00,587.75,"29,147.00",579.50,"17,131,119.20",155,14.50,15.10,2.50,2.61,1.05,600.64,604.05,764.00,530.50
139,MEHL,-,430.90,443.80,422.60,441.90,441.90,0.00,0.00,433.54,"30,027.00",423.00,"13,017,915.30",223,18.90,21.20,4.47,5.02,1.89,434.17,453.33,696.00,372.40
140,MEL,-,265.00,269.50,263.20,266.30,266.30,0.00,0.00,266.84,"15,811.00",265.00,"4,219,022.10",240,1.30,6.30,0.49,2.39,-0.20,295.28,300.25,393.00,255.00
141,MEN,-,557.10,564.00,557.10,561.90,561.90,0.00,0.00,560.69,"36,591.00",557.60,"20,516,363.80",205,4.30,6.90,0.77,1.24,0.21,615.25,604.66,683.40,535.00
142,MERO,-,718.80,718.80,707.00,714.80,714.80,0.00,0.00,714.24,"3,224.00",711.00,"2,302,697.40",31,3.80,11.80,0.53,1.67,0.08,799.16,771.62,"1,000.00",648.00
143,MFIL,-,709.00,724.30,709.00,720.00,720.00,0.00,0.00,718.57,"139,188.00",722.70,"100,016,876.40",246,-2.70,15.30,-0.37,2.16,0.20,639.25,625.55,750.50,545.00
144,MFLD85,-,"1,130.50","1,130.50","1,130.50","1,130.50","1,130.50",0.00,0.00,"1,130.50",25.00,"1,153.50","28,262.50",1,-23.00,0.00,-1.99,0.00,0.00,"1,083.63","1,057.66","1,189.00","1,040.50"
145,MHCL,-,385.00,393.00,378.50,385.20,385.20,0.00,0.00,382.09,"11,546.00",386.00,"4,411,621.50",124,-0.80,14.50,-0.21,3.83,0.81,424.27,447.31,655.00,363.00
146,MHL,-,480.00,497.80,480.00,497.80,497.80,0.00,0.00,491.33,"22,630.00",481.30,"11,118,877.50",178,16.50,17.80,3.43,3.71,1.30,522.83,565.85,"1,088.00",445.00
147,MHNL,-,247.60,247.60,239.30,244.30,244.30,0.00,0.00,241.54,"22,893.00",243.00,"5,529,562.50",84,1.30,8.30,0.53,3.47,1.13,258.57,260.29,316.00,226.00
148,MKCL,-,"1,355.00","1,400.00","1,355.00","1,400.00","1,400.00",0.00,0.00,"1,382.62","6,550.00","1,355.00","9,056,158.80",159,45.00,45.00,3.32,3.32,1.24,"1,496.03","1,514.69","1,900.00","1,333.00"
149,MKHC,-,356.50,356.50,344.00,355.00,355.00,0.00,0.00,349.19,"18,311.00",350.00,"6,393,981.60",163,5.00,12.50,1.43,3.63,1.64,405.76,426.72,627.00,334.20
150,MKHL,-,778.50,799.80,778.50,789.00,789.00,0.00,0.00,787.34,"4,620.00",793.00,"3,637,520.50",55,-4.00,21.30,-0.50,2.74,0.21,799.49,769.52,"1,027.00",625.00
151,MKJC,-,505.20,524.90,505.00,521.00,521.00,0.00,0.00,517.57,"18,954.00",515.00,"9,809,970.80",109,6.00,19.90,1.17,3.94,0.66,552.04,543.65,635.00,475.50
152,MLBBL,-,"1,314.00","1,329.50","1,300.00","1,325.00","1,325.00",0.00,0.00,"1,311.65","3,278.00","1,314.00","4,299,579.50",47,11.00,29.50,0.84,2.27,1.01,"1,503.85","1,505.68","2,019.00","1,300.00"
153,MLBL,-,355.30,367.00,355.00,366.00,366.00,0.00,0.00,363.04,"42,765.00",358.00,"15,525,566.30",173,8.00,12.00,2.23,3.38,0.81,389.25,389.51,488.00,348.90
154,MLBS,-,"1,477.00","1,477.00","1,424.00","1,468.80","1,468.80",0.00,0.00,"1,441.92",718.00,"1,450.00","1,035,295.00",25,18.80,53.00,1.30,3.72,1.83,"1,561.13","1,606.11","2,400.00","1,395.00"
155,MLBSL,-,"1,931.00","1,949.00","1,910.50","1,949.00","1,949.00",0.00,0.00,"1,927.37",998.00,"1,931.00","1,923,515.50",43,18.00,38.50,0.93,2.02,1.11,"2,116.42","2,153.62","2,584.00","1,892.00"
156,MMF1,-,8.88,8.88,8.55,8.70,8.70,0.00,0.00,8.68,"10,850.00",8.71,"94,131.50",43,-0.01,0.33,-0.11,3.86,0.28,8.94,8.89,9.95,8.05
157,MMKJL,-,593.90,621.90,593.90,609.00,609.00,0.00,0.00,600.40,"55,313.00",606.00,"33,210,074.20",369,3.00,28.00,0.50,4.71,1.41,597.49,609.90,890.40,528.20
158,MNBBL,-,347.00,353.90,345.00,351.00,351.00,0.00,0.00,349.50,"47,306.00",346.00,"16,533,435.20",292,5.00,8.90,1.45,2.58,0.43,397.39,385.52,503.00,340.10
159,MND84/85,-,"1,106.10","1,106.10","1,106.10","1,106.10","1,106.10",0.00,0.00,"1,106.10",30.00,"1,110.00","33,183.00",1,-3.90,0.00,-0.35,0.00,0.00,"1,054.55",0.00,"1,128.00","1,015.00"
160,MNMF1,-,9.00,9.07,8.90,9.04,9.04,0.00,0.00,9.03,"6,900.00",9.04,"62,281.00",37,0.00,0.17,0.00,1.91,0.15,9.11,9.13,10.42,8.53
161,MPFL,-,603.10,626.20,603.10,625.10,625.10,0.00,0.00,621.84,"38,173.00",615.00,"23,737,544.20",234,10.10,23.10,1.64,3.83,0.52,580.27,590.41,775.00,491.00
162,MSHL,-,830.00,830.00,815.00,824.00,824.00,0.00,0.00,818.97,"1,215.00",830.00,"995,047.00",36,-6.00,15.00,-0.72,1.84,0.61,895.85,894.16,"1,135.00",800.10
163,MSLB,-,"1,275.00","1,290.00","1,269.00","1,290.00","1,290.00",0.00,0.00,"1,278.03","1,671.00","1,280.00","2,135,581.00",45,10.00,21.00,0.78,1.65,0.93,"1,389.48","1,335.58","1,710.00","1,130.20"
164,NABBC,-,"1,136.90","1,269.90","1,136.90","1,259.00","1,259.00",0.00,0.00,"1,224.04","24,999.00","1,160.10","30,599,844.90",189,98.90,133.00,8.53,11.70,2.78,"1,166.63","1,341.75","2,060.00",662.00
165,NABIL,-,492.00,492.00,488.10,489.50,489.50,0.00,0.00,489.55,"57,630.00",490.30,"28,212,967.30",557,-0.80,3.90,-0.16,0.80,-0.01,512.69,504.38,562.00,471.00
166,NABILD2089,-,"1,078.00","1,085.00","1,078.00","1,085.00","1,085.00",0.00,0.00,"1,081.50",50.00,"1,081.00","54,075.00",2,4.00,7.00,0.37,0.65,0.32,0.00,0.00,"1,125.00","1,000.00"
167,NABILD87,-,"1,156.00","1,156.00","1,156.00","1,156.00","1,156.00",0.00,0.00,"1,156.00",25.00,"1,178.10","28,900.00",1,-22.10,0.00,-1.88,0.00,0.00,"1,084.74",0.00,"1,178.10","1,040.00"
168,NADEP,-,795.00,820.00,795.00,810.00,810.00,0.00,0.00,807.06,"3,953.00",810.00,"3,190,320.50",33,0.00,25.00,0.00,3.14,0.36,820.05,829.90,"1,067.00",696.00
169,NBF2,-,9.69,9.69,9.55,9.55,9.55,0.00,0.00,9.56,"4,774.00",9.50,"45,618.70",8,0.05,0.14,0.53,1.47,-0.06,9.78,9.77,11.10,8.86
170,NBF3,-,9.10,9.20,9.01,9.10,9.10,0.00,0.00,9.17,"19,845.00",9.10,"181,948.80",27,0.00,0.19,0.00,2.11,-0.75,9.53,9.52,10.67,8.35
171,NBL,-,236.00,239.90,235.70,239.40,239.40,0.00,0.00,238.05,"45,014.00",238.00,"10,715,532.20",162,1.40,4.20,0.59,1.78,0.56,256.10,254.43,313.00,225.40
172,NBLD87,-,"1,131.00","1,131.00","1,131.00","1,131.00","1,131.00",0.00,0.00,"1,131.00",25.00,"1,122.00","28,275.00",1,9.00,0.00,0.80,0.00,0.00,"1,067.57","1,058.33","1,150.00","1,010.10"
173,NESDO,-,"1,480.10","1,499.00","1,480.00","1,499.00","1,499.00",0.00,0.00,"1,489.58",951.00,"1,494.80","1,416,591.90",33,4.20,19.00,0.28,1.28,0.63,"1,566.90","1,614.20","2,522.00","1,380.10"
174,NFS,-,618.00,632.00,618.00,632.00,632.00,0.00,0.00,624.83,"24,366.00",618.00,"15,224,679.00",172,14.00,14.00,2.27,2.27,1.13,666.49,662.25,"1,065.00",576.00
175,NGPL,-,396.60,398.00,390.40,396.90,396.90,0.00,0.00,394.98,"212,498.00",393.00,"83,932,655.40",553,3.90,7.60,0.99,1.95,0.48,395.54,378.32,465.00,253.00
176,NHDL,-,695.80,766.00,695.80,705.00,705.00,0.00,0.00,708.66,"65,309.00",710.00,"46,281,561.10",335,-5.00,70.20,-0.70,10.09,-0.52,694.72,713.50,"1,002.60",623.00
177,NHPC,-,182.30,189.00,182.30,188.80,188.80,0.00,0.00,187.59,"42,321.00",186.00,"7,939,163.00",138,2.80,6.70,1.51,3.68,0.64,201.80,207.13,244.50,178.60
178,NIBLGF,-,8.86,8.86,8.80,8.80,8.80,0.00,0.00,8.85,"2,430.00",8.69,"21,504.00",5,0.11,0.06,1.27,0.68,-0.56,8.93,8.83,10.09,7.84
179,NIBLSTF,-,8.48,8.63,8.48,8.62,8.62,0.00,0.00,8.61,"34,550.00",8.65,"297,474.30",24,-0.03,0.15,-0.35,1.77,0.12,8.62,8.54,10.08,7.85
180,NIBSF2,-,8.65,8.68,8.50,8.67,8.67,0.00,0.00,8.63,"2,050.00",8.65,"17,698.00",9,0.02,0.18,0.23,2.12,0.42,8.68,8.56,9.58,8.01
181,NICA,-,350.00,355.50,344.20,352.30,352.30,0.00,0.00,349.36,"226,433.00",344.00,"79,107,162.80",980,8.30,11.30,2.41,3.28,0.83,343.32,348.74,428.40,304.50
182,NICAD85/86,-,"1,143.00","1,143.00","1,143.00","1,143.00","1,143.00",0.00,0.00,"1,143.00",25.00,"1,160.00","28,575.00",1,-17.00,0.00,-1.47,0.00,0.00,"1,087.19",0.00,"1,190.00","1,053.50"
183,NICBF,-,9.07,9.07,9.00,9.00,9.00,0.00,0.00,9.07,"2,600.00",8.90,"23,575.00",3,0.10,0.07,1.12,0.78,-0.75,9.25,9.21,10.60,8.48
184,NICD88,-,"1,140.10","1,140.10","1,140.10","1,140.10","1,140.10",0.00,0.00,"1,140.10",100.00,"1,130.00","114,010.00",1,10.10,0.00,0.89,0.00,0.00,"1,054.51","1,034.90","1,153.00","1,006.00"
185,NICFC,-,8.67,8.85,8.67,8.85,8.85,0.00,0.00,8.83,"7,300.00",8.84,"64,431.00",25,0.01,0.18,0.11,2.08,0.27,9.17,9.15,10.40,8.37
186,NICGF2,-,9.00,9.17,9.00,9.10,9.10,0.00,0.00,9.03,"6,910.00",9.00,"62,405.00",33,0.10,0.17,1.11,1.89,0.76,8.83,8.77,9.98,8.33
187,NICL,-,500.00,501.00,493.00,500.00,500.00,0.00,0.00,498.91,"23,959.00",498.90,"11,953,348.80",177,1.10,8.00,0.22,1.62,0.22,567.92,641.31,"1,047.00",489.10
188,NICLBSL,-,554.00,561.90,546.30,561.00,561.00,0.00,0.00,558.72,"10,765.00",554.00,"6,014,617.80",156,7.00,15.60,1.26,2.86,0.41,601.75,611.73,764.00,535.00
189,NICSF,-,8.74,8.74,8.58,8.70,8.70,0.00,0.00,8.68,"4,320.00",8.57,"37,487.00",11,0.13,0.16,1.52,1.86,0.26,8.96,9.01,10.10,8.04
190,NIFRA,-,261.10,265.70,261.10,265.00,265.00,0.00,0.00,264.28,"65,143.00",263.90,"17,215,809.80",521,1.10,4.60,0.42,1.76,0.27,276.17,277.84,328.10,240.50
191,NIL,-,610.00,619.00,610.00,616.00,616.00,0.00,0.00,613.92,"11,332.00",619.00,"6,956,927.50",86,-3.00,9.00,-0.48,1.48,0.34,651.78,677.43,957.00,562.00
192,NIMB,-,192.00,193.90,191.50,192.40,192.40,0.00,0.00,192.83,"72,599.00",191.80,"13,999,474.30",255,0.60,2.40,0.31,1.25,-0.22,207.14,208.33,247.00,187.00
193,NIMBD90,-,"1,226.00","1,226.00","1,226.00","1,226.00","1,226.00",0.00,0.00,"1,226.00",25.00,"1,250.50","30,650.00",1,-24.50,0.00,-1.96,0.00,0.00,"1,176.30","1,139.81","1,425.00","1,102.50"
194,NIMBPO,-,159.60,159.70,156.80,158.80,158.80,0.00,0.00,157.81,"20,573.00",156.70,"3,246,621.10",23,2.10,2.90,1.34,1.85,0.62,163.10,161.09,184.50,147.70
195,NLG,-,692.40,700.00,692.00,698.00,698.00,0.00,0.00,696.12,"28,815.00",690.00,"20,058,589.80",216,8.00,8.00,1.16,1.16,0.27,760.13,783.59,"1,195.00",660.00
196,NLIC,-,774.10,774.10,761.00,767.00,767.00,0.00,0.00,766.06,"44,186.00",759.00,"33,849,235.10",253,8.00,13.10,1.05,1.72,0.12,791.64,782.37,890.00,702.00
197,NLICL,-,585.90,585.90,574.40,583.70,583.70,0.00,0.00,579.21,"8,911.00",577.70,"5,161,375.70",52,6.00,11.50,1.04,2.00,0.77,608.79,613.23,738.00,539.00
198,NMB,-,235.00,238.90,235.00,236.10,236.10,0.00,0.00,236.77,"34,799.00",235.10,"8,239,372.90",126,1.00,3.90,0.43,1.66,-0.28,248.87,247.62,283.00,230.00
199,NMB50,-,10.18,10.49,10.18,10.49,10.49,0.00,0.00,10.39,"45,120.00",10.18,"468,582.80",8,0.31,0.31,3.05,3.05,1.00,10.56,10.56,11.93,9.75
200,NMBD89/90,-,"1,299.00","1,299.00","1,299.00","1,299.00","1,299.00",0.00,0.00,"1,299.00",50.00,"1,325.00","64,950.00",1,-26.00,0.00,-1.96,0.00,0.00,0.00,0.00,"1,325.00","1,089.70"
201,NMBHF2,-,9.15,9.30,9.15,9.30,9.30,0.00,0.00,9.21,"4,720.00",9.28,"43,463.50",32,0.02,0.15,0.22,1.64,0.99,8.99,0.00,10.00,8.16
202,NMBMF,-,676.20,730.00,671.00,692.00,692.00,0.00,0.00,701.47,"12,640.00",689.90,"8,866,574.20",94,2.10,59.00,0.30,8.79,-1.37,700.64,704.10,876.00,596.00
203,NMFBS,-,"1,329.00","1,329.00","1,299.00","1,305.00","1,305.00",0.00,0.00,"1,310.12","31,925.00","1,310.00","41,825,629.80",324,-5.00,30.00,-0.38,2.31,-0.39,"1,298.44","1,271.47","1,504.00","1,161.00"
204,NMIC,-,"1,230.00","1,294.00","1,229.00","1,280.00","1,280.00",0.00,0.00,"1,270.50","25,980.00","1,232.00","33,007,647.50",552,48.00,65.00,3.90,5.29,0.74,"1,395.71",0.00,"2,703.30",302.30
205,NMLBBL,-,636.00,647.10,633.00,633.10,633.10,0.00,0.00,636.92,"3,417.00",636.00,"2,176,349.20",49,-2.90,14.10,-0.46,2.23,-0.60,664.93,659.14,807.00,600.00
206,NRIC,-,"1,265.90","1,288.00","1,255.00","1,273.90","1,273.90",0.00,0.00,"1,271.35","71,747.00","1,253.00","91,215,877.50",428,20.90,33.00,1.67,2.63,0.20,"1,393.18","1,352.39","1,842.00",727.00
207,NRM,-,413.10,440.00,413.10,435.00,435.00,0.00,0.00,429.50,"85,320.00",416.00,"36,644,786.10",461,19.00,26.90,4.57,6.51,1.26,449.38,456.18,645.00,390.10
208,NRN,-,"1,360.00","1,417.00","1,360.00","1,412.00","1,412.00",0.00,0.00,"1,391.32","81,530.00","1,365.00","113,434,525.50",546,47.00,57.00,3.44,4.19,1.46,"1,953.89","1,927.90","2,444.00","1,025.50"
209,NSIF2,-,10.21,10.41,10.21,10.40,10.40,0.00,0.00,10.38,"101,800.00",10.39,"1,056,555.00",24,0.01,0.20,0.10,1.96,0.20,10.55,10.51,11.93,9.75
210,NTC,-,860.00,864.00,856.00,857.50,857.50,0.00,0.00,858.81,"12,136.00",868.00,"10,422,554.80",267,-10.50,8.00,-1.21,0.93,-0.15,864.61,869.89,996.30,762.50
211,NUBL,-,687.20,712.10,687.00,700.10,700.10,0.00,0.00,697.62,"6,387.00",698.20,"4,455,680.50",58,1.90,25.10,0.27,3.65,0.35,752.27,727.19,854.40,650.00
212,NWCL,-,839.00,885.00,839.00,885.00,885.00,0.00,0.00,869.98,"24,060.00",832.00,"20,931,605.30",342,53.00,46.00,6.37,5.48,1.70,852.03,880.51,"1,147.00",740.20
213,NYADI,-,399.00,407.00,392.00,400.00,400.00,0.00,0.00,400.84,"29,689.00",399.00,"11,900,478.00",229,1.00,15.00,0.25,3.83,-0.21,416.59,448.30,880.00,354.00
214,OHL,-,693.00,709.00,691.00,708.70,708.70,0.00,0.00,700.78,"2,474.00",704.00,"1,733,727.80",36,4.70,18.00,0.67,2.60,1.12,783.96,819.27,"1,100.00",633.10
215,OMPL,-,"1,320.10","1,377.00","1,320.00","1,370.00","1,370.00",0.00,0.00,"1,345.28","82,025.00","1,330.00","110,346,653.50","1,107",40.00,57.00,3.01,4.32,1.80,"1,291.82",0.00,"2,167.20",270.00
216,PBD84,-,"1,182.00","1,182.00","1,180.00","1,180.00","1,180.00",0.00,0.00,"1,180.30",395.00,"1,172.00","466,220.00",9,8.00,2.00,0.68,0.17,-0.03,"1,092.19",0.00,"1,182.00","1,052.00"
217,PBD88,-,"1,240.00","1,242.00","1,240.00","1,242.00","1,242.00",0.00,0.00,"1,241.33",75.00,"1,250.00","93,100.00",3,-8.00,2.00,-0.64,0.16,0.05,"1,165.27","1,152.39","1,262.00","1,090.00"
218,PCBL,-,239.00,240.00,237.00,238.50,238.50,0.00,0.00,238.32,"57,737.00",239.72,"13,759,971.30",227,-1.22,3.00,-0.51,1.27,0.07,252.30,250.33,290.00,226.00
219,PFL,-,360.00,363.00,354.00,355.00,355.00,0.00,0.00,355.91,"28,825.00",359.80,"10,259,104.80",209,-4.80,9.00,-1.33,2.54,-0.26,396.02,402.44,600.00,339.90
220,PHCL,-,259.00,267.00,258.80,263.60,263.60,0.00,0.00,262.89,"95,663.00",261.00,"25,148,481.40",462,2.60,8.20,1.00,3.17,0.27,403.59,461.93,745.60,258.80
221,PMHPL,-,305.40,324.00,305.40,317.00,317.00,0.00,0.00,313.86,"18,089.00",311.60,"5,677,493.50",89,5.40,18.60,1.73,6.09,0.99,361.77,341.20,468.00,265.00
222,PMLI,-,481.00,495.00,480.00,495.00,495.00,0.00,0.00,486.67,"13,360.00",480.77,"6,501,953.80",201,14.23,15.00,2.96,3.13,1.68,501.24,515.61,665.00,445.00
223,PPCL,-,356.90,356.90,350.00,353.00,353.00,0.00,0.00,352.27,"45,768.00",350.50,"16,122,804.40",202,2.50,6.90,0.71,1.97,0.21,341.47,337.84,409.90,273.00
224,PPL,-,311.50,320.00,311.50,317.90,317.90,0.00,0.00,315.41,"71,883.00",313.00,"22,672,319.90",335,4.90,8.50,1.57,2.73,0.78,349.77,399.08,648.60,263.20
225,PRIN,-,680.00,693.00,678.00,693.00,693.00,0.00,0.00,686.67,"16,390.00",689.00,"11,254,519.00",162,4.00,15.00,0.58,2.21,0.91,746.16,792.07,"1,088.80",630.00
226,PROFL,-,449.00,456.00,442.00,453.00,453.00,0.00,0.00,449.82,"7,697.00",448.00,"3,462,268.60",84,5.00,14.00,1.12,3.17,0.70,484.43,493.55,664.00,421.40
227,PRSF,-,10.79,11.00,10.79,10.90,10.90,0.00,0.00,10.96,"17,900.00",10.80,"196,171.00",9,0.10,0.21,0.93,1.95,-0.54,10.79,10.74,12.05,9.67
228,PRVU,-,186.00,186.60,184.10,185.20,185.20,0.00,0.00,185.19,"101,996.00",184.70,"18,888,200.70",320,0.50,2.50,0.27,1.36,0.01,204.34,205.29,250.90,180.00
229,PSF,-,10.59,10.80,10.59,10.73,10.73,0.00,0.00,10.78,"39,539.00",10.65,"426,325.20",18,0.08,0.21,0.75,1.98,-0.49,10.79,10.69,11.90,9.47
230,PURE,-,"1,059.00","1,097.00","1,040.00","1,055.40","1,055.40",0.00,0.00,"1,064.24","64,997.00","1,059.80","69,172,184.20",801,-4.40,57.00,-0.42,5.48,-0.84,873.62,0.00,"1,327.90",289.30
231,RADHI,-,737.00,754.90,731.20,750.00,750.00,0.00,0.00,743.69,"124,857.00",733.00,"92,854,321.60",412,17.00,23.70,2.32,3.24,0.84,759.22,717.11,905.60,333.40
232,RAWA,-,686.30,709.80,686.30,703.00,703.00,0.00,0.00,705.09,"3,268.00",700.00,"2,304,236.50",41,3.00,23.50,0.43,3.42,-0.30,753.32,782.47,990.00,686.00
233,RBBD2088,-,"1,083.00","1,100.00","1,077.00","1,085.00","1,085.00",0.00,0.00,"1,089.00",125.00,"1,083.00","136,125.00",5,2.00,23.00,0.18,2.14,-0.37,0.00,0.00,"1,100.00",967.60
234,RBCL,-,"14,978.00","15,000.00","14,955.00","15,000.00","15,000.00",0.00,0.00,"14,981.10",427.00,"14,781.00","6,396,931.00",22,219.00,45.00,1.48,0.30,0.13,"15,142.63","15,006.13","16,900.00","14,024.00"
235,RBCLPO,-,"11,998.00","12,000.00","11,998.00","12,000.00","12,000.00",0.00,0.00,"11,999.26",70.00,"12,005.00","839,948.00",5,-5.00,2.00,-0.04,0.02,0.01,"12,219.75","12,029.80","13,530.00","11,007.10"
236,RFPL,-,350.00,365.10,350.00,361.00,361.00,0.00,0.00,358.56,"124,557.00",354.80,"44,661,522.50",522,6.20,15.10,1.75,4.31,0.68,441.31,495.78,"1,484.00",306.00
237,RHGCL,-,239.00,249.20,238.10,249.00,249.00,0.00,0.00,245.59,"41,488.00",241.80,"10,189,060.20",193,7.20,11.10,2.98,4.66,1.37,288.02,347.72,708.00,217.20
238,RHPL,-,269.00,272.00,268.00,272.00,272.00,0.00,0.00,269.40,"26,653.00",269.20,"7,180,228.50",182,2.80,4.00,1.04,1.49,0.96,301.85,331.28,487.30,252.30
239,RIDI,-,218.50,221.70,218.00,219.10,219.10,0.00,0.00,219.34,"82,683.00",218.50,"18,135,454.30",188,0.60,3.70,0.27,1.70,-0.11,240.43,242.76,302.00,203.50
240,RLFL,-,417.40,417.40,410.50,416.30,416.30,0.00,0.00,414.62,"10,689.00",413.30,"4,431,873.20",73,3.00,6.90,0.73,1.68,0.40,456.90,471.82,703.80,398.00
241,RLFLPO,-,274.00,274.00,274.00,274.00,274.00,0.00,0.00,274.00,"22,632.00",274.00,"6,201,168.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,303.00,274.00
242,RMF1,-,9.28,9.28,9.10,9.15,9.15,0.00,0.00,9.11,"5,600.00",9.11,"51,042.00",13,0.04,0.18,0.44,1.98,0.39,9.50,9.40,11.40,8.38
243,RMF2,-,9.43,9.61,9.43,9.48,9.48,0.00,0.00,9.58,"12,500.00",9.59,"119,729.00",10,-0.11,0.18,-1.15,1.91,-1.04,9.53,9.44,10.58,8.73
244,RNLI,-,466.50,466.50,457.20,465.40,465.40,0.00,0.00,462.35,"66,915.00",476.00,"30,938,073.90",642,-10.60,9.30,-2.23,2.03,0.66,473.58,486.88,593.00,416.00
245,RSDC,-,632.70,643.00,627.20,639.80,639.80,0.00,0.00,631.19,"19,280.00",632.50,"12,169,402.10",136,7.30,15.80,1.15,2.52,1.35,669.90,673.14,880.00,578.70
246,RSY,-,9.50,9.55,9.36,9.48,9.48,0.00,0.00,9.50,"34,820.00",9.52,"330,896.40",33,-0.04,0.19,-0.42,2.03,-0.24,0.00,0.00,10.08,8.58
247,RURU,-,661.00,737.00,661.00,737.00,737.00,0.00,0.00,678.35,"31,821.00",670.00,"21,585,929.00",163,67.00,76.00,10.00,11.50,7.96,733.86,728.03,853.00,640.00
248,SADBL,-,400.00,410.00,395.00,408.00,408.00,0.00,0.00,402.35,"47,142.00",395.10,"18,967,704.90",195,12.90,15.00,3.26,3.80,1.38,417.40,413.36,526.50,376.00
249,SAGAR,-,"1,833.00","2,016.30","1,833.00","2,016.30","2,016.30",0.00,0.00,"1,936.18","81,032.00","1,833.00","156,892,528.10","1,864",183.30,183.30,10.00,10.00,3.97,0.00,0.00,"2,146.90",319.50
250,SAGF,-,9.71,10.02,9.71,9.82,9.82,0.00,0.00,9.94,"19,722.00",9.90,"196,121.44",17,-0.08,0.31,-0.81,3.19,-1.27,9.77,9.71,11.00,8.79
251,SAHAS,-,540.10,548.50,540.10,543.00,543.00,0.00,0.00,543.85,"122,473.00",544.90,"66,606,846.50",515,-1.90,8.40,-0.35,1.56,-0.16,616.99,583.21,705.00,463.00
252,SAIL,-,958.10,"1,033.30",941.10,"1,033.30","1,033.30",0.00,0.00,"1,006.30","160,424.00",939.40,"161,433,910.50","3,152",93.90,92.20,10.00,9.80,2.61,0.00,0.00,"1,033.30",301.70
253,SALICO,-,609.00,609.00,598.00,607.00,607.00,0.00,0.00,601.44,"8,146.00",606.00,"4,899,368.30",41,1.00,11.00,0.17,1.84,0.92,646.55,662.57,780.00,570.10
254,SANIMA,-,322.00,327.00,315.70,327.00,327.00,0.00,0.00,323.16,"105,874.00",318.00,"34,214,268.70",310,9.00,11.30,2.83,3.58,1.17,335.57,326.38,391.00,285.00
255,SANVI,-,754.80,786.90,740.00,784.00,784.00,0.00,0.00,768.74,"151,257.00",740.00,"116,276,766.30","1,812",44.00,46.90,5.95,6.34,1.95,0.00,0.00,930.40,359.00
256,SAPDBL,-,844.70,859.70,840.40,840.40,840.40,0.00,0.00,846.76,"30,786.00",861.90,"26,068,243.10",294,-21.50,19.30,-2.49,2.30,-0.76,877.08,923.25,"1,622.70",686.00
257,SARBTM,-,897.60,904.00,880.00,899.00,899.00,0.00,0.00,896.54,"66,720.00",880.00,"59,816,893.20",321,19.00,24.00,2.16,2.73,0.27,887.87,870.25,"1,048.00",710.00
258,SBCF,-,8.98,9.33,8.98,9.10,9.10,0.00,0.00,9.23,"25,615.00",9.15,"236,519.50",16,-0.05,0.35,-0.55,3.90,-1.47,9.46,9.41,12.03,8.70
259,SBD87,-,"1,111.00","1,111.00","1,111.00","1,111.00","1,111.00",0.00,0.00,"1,111.00",25.00,"1,132.00","27,775.00",1,-21.00,0.00,-1.86,0.00,0.00,"1,059.30","1,041.30","1,139.00","1,019.50"
260,SBI,-,404.00,404.00,396.00,399.00,399.00,0.00,0.00,398.21,"46,176.00",399.00,"18,387,927.50",68,0.00,8.00,0.00,2.02,0.20,401.17,401.94,460.00,363.00
261,SBID2090,-,"1,070.00","1,070.00","1,070.00","1,070.00","1,070.00",0.00,0.00,"1,070.00",25.00,"1,085.00","26,750.00",1,-15.00,0.00,-1.38,0.00,0.00,0.00,0.00,"1,107.00","1,000.00"
