S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
127,LEC,39.29,238.00,238.00,231.50,233.40,233.40,0.00,0.00,233.76,"47,866.00",236.00,"11,189,269.60",203,-2.60,6.50,-1.10,2.81,-0.16,219.75,218.72,276.00,180.00
128,LICN,43.67,815.10,825.00,810.10,815.00,815.00,0.00,0.00,814.57,"12,084.00",820.00,"9,843,260.00",68,-5.00,14.90,-0.61,1.84,0.05,856.43,855.68,990.00,773.00
129,LLBS,33.98,931.20,965.00,931.00,936.20,936.20,0.00,0.00,960.45,635.00,957.00,"609,887.00",16,-20.80,34.00,-2.17,3.65,-2.59,977.51,991.55,"1,300.50",819.40
130,LSL,32.37,228.00,228.00,223.00,225.80,225.80,0.00,0.00,224.61,"80,122.00",225.60,"17,995,940.60",155,0.20,5.00,0.09,2.24,0.53,219.43,222.56,252.00,203.00
131,LUK,30.91,10.30,10.30,10.00,10.20,10.20,0.00,0.00,10.16,"1,860.00",10.00,"18,892.00",8,0.20,0.30,2.00,3.00,0.42,9.72,9.79,11.97,8.97
132,LVF2,43.52,10.20,10.20,9.91,9.92,9.92,0.00,0.00,10.19,"18,733.00",9.95,"190,869.90",8,-0.03,0.29,-0.30,2.93,-2.71,9.59,9.54,11.45,8.76
133,MABEL,46.87,745.00,754.60,735.10,739.00,739.00,0.00,0.00,742.41,"31,141.00",745.00,"23,119,381.50",334,-6.00,19.50,-0.81,2.65,-0.46,725.93,0.00,927.00,317.70
134,MAKAR,41.86,485.50,523.00,485.50,507.80,507.80,0.00,0.00,505.74,"10,497.00",511.00,"5,308,762.90",63,-3.20,37.50,-0.63,7.72,0.41,535.35,552.77,690.00,455.00
135,MANDU,44.71,840.00,851.00,822.00,830.00,830.00,0.00,0.00,838.86,"2,377.00",827.00,"1,993,982.00",39,3.00,29.00,0.36,3.53,-1.07,816.97,824.42,970.00,766.50
136,MATRI,34.62,892.00,892.00,885.00,892.00,892.00,0.00,0.00,890.66,260.00,892.00,"231,570.50",13,0.00,7.00,0.00,0.79,0.15,961.82,991.73,"1,347.00",875.00
137,MBJC,39.06,287.00,291.90,285.00,288.00,288.00,0.00,0.00,286.81,"15,357.00",289.00,"4,404,468.50",207,-1.00,6.90,-0.35,2.42,0.41,290.84,293.56,362.00,270.00
138,MBL,40.15,255.00,256.00,251.00,254.00,254.00,0.00,0.00,253.43,"97,437.00",254.50,"24,693,753.80",166,-0.50,5.00,-0.20,1.99,0.22,236.48,235.34,284.00,205.00
139,MBLEF,37.56,9.97,10.21,9.97,10.03,10.03,0.00,0.00,10.06,"23,445.00",10.08,"235,876.35",24,-0.05,0.24,-0.50,2.41,-0.31,9.86,9.59,10.80,8.59
140,MCHL,32.96,324.00,324.00,316.10,322.00,322.00,0.00,0.00,319.02,"4,763.00",323.00,"1,519,487.20",71,-1.00,7.90,-0.31,2.50,0.93,413.92,445.71,590.70,294.50
141,MDB,37.85,611.20,613.00,611.00,611.00,611.00,0.00,0.00,611.25,"2,527.00",614.00,"1,544,635.80",24,-3.00,2.00,-0.49,0.33,-0.04,610.65,608.61,729.70,530.50
142,MEHL,39.25,384.50,395.60,380.10,380.10,380.10,0.00,0.00,384.09,"3,498.00",384.50,"1,343,541.60",63,-4.40,15.50,-1.14,4.08,-1.05,435.36,432.33,519.00,363.10
143,MEL,39.65,252.20,252.20,241.20,242.00,242.00,0.00,0.00,242.66,"13,513.00",245.00,"3,279,024.90",121,-3.00,11.00,-1.22,4.56,-0.27,275.67,281.09,350.00,216.00
144,MEN,31.89,609.90,611.00,603.00,607.90,607.90,0.00,0.00,606.29,"80,421.00",607.90,"48,758,488.70",273,0.00,8.00,0.00,1.33,0.26,595.48,605.19,683.40,535.00
145,MERO,41.82,723.00,732.90,715.00,717.00,717.00,0.00,0.00,719.56,"3,550.00",725.00,"2,554,453.30",34,-8.00,17.90,-1.10,2.50,-0.36,743.07,767.13,"1,000.00",700.00
146,MFIL,30.31,780.00,815.00,780.00,794.00,794.00,0.00,0.00,797.65,"40,934.00",798.00,"32,650,976.60",116,-4.00,35.00,-0.50,4.49,-0.46,767.22,725.15,938.00,545.00
147,MHCL,42.09,360.00,364.50,360.00,362.00,362.00,0.00,0.00,361.37,"5,393.00",367.00,"1,948,880.90",60,-5.00,4.50,-1.36,1.25,0.17,378.26,394.28,515.10,325.00
148,MHL,42.51,512.00,512.00,501.00,505.10,505.10,0.00,0.00,504.98,"7,260.00",508.00,"3,666,190.30",69,-2.90,11.00,-0.57,2.20,0.02,509.95,510.09,664.00,445.00
149,MHNL,35.31,275.00,279.90,269.00,274.00,274.00,0.00,0.00,272.17,"3,364.00",274.00,"915,586.00",41,0.00,10.90,0.00,4.05,0.67,267.13,262.89,324.00,226.00
150,MKCL,40.36,"1,291.00","1,325.00","1,270.00","1,290.00","1,290.00",0.00,0.00,"1,281.62","1,302.00","1,297.00","1,668,667.40",38,-7.00,55.00,-0.54,4.33,0.65,"1,366.20","1,429.35","1,900.00","1,230.00"
151,MKHC,46.29,340.00,345.90,335.80,337.00,337.00,0.00,0.00,337.60,"40,054.00",337.10,"13,522,141.00",239,-0.10,10.10,-0.03,3.01,-0.18,347.77,367.61,503.40,310.20
152,MKHL,31.45,555.00,560.00,551.10,558.00,558.00,0.00,0.00,554.95,"1,566.00",553.00,"869,047.80",53,5.00,8.90,0.90,1.61,0.55,751.26,763.52,"1,027.00",491.80
153,MKJC,40.28,499.00,507.00,495.20,505.90,505.90,0.00,0.00,498.45,"3,932.00",501.00,"1,959,899.00",39,4.90,11.80,0.98,2.38,1.47,522.70,540.53,635.00,469.40
154,MLBBL,36.94,"1,190.00","1,196.00","1,185.00","1,196.00","1,196.00",0.00,0.00,"1,187.77",700.00,"1,198.00","831,440.60",18,-2.00,11.00,-0.17,0.93,0.69,"1,355.90","1,405.90","1,690.00","1,143.00"
155,MLBL,38.98,367.50,370.80,365.00,367.00,367.00,0.00,0.00,366.27,"8,922.00",370.90,"3,267,829.70",68,-3.90,5.80,-1.05,1.59,0.20,375.82,380.79,468.60,348.90
156,MLBLPO,40.94,201.00,201.00,201.00,201.00,201.00,0.00,0.00,201.00,"59,800.00",201.00,"12,019,800.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.00,193.00
157,MLBS,37.37,"1,289.00","1,290.00","1,259.00","1,289.00","1,289.00",0.00,0.00,"1,286.83",120.00,"1,290.00","154,420.00",5,-1.00,31.00,-0.08,2.46,0.17,"1,428.49","1,477.69","1,900.00","1,190.00"
158,MLBSL,43.15,"1,810.00","1,830.00","1,800.10","1,801.00","1,801.00",0.00,0.00,"1,814.75",825.00,"1,820.00","1,497,171.50",14,-19.00,29.90,-1.04,1.66,-0.76,"1,904.63","1,979.38","2,435.50","1,700.00"
159,MMF1,36.69,9.29,9.60,9.29,9.55,9.55,0.00,0.00,9.44,"12,200.00",9.57,"115,198.00",34,-0.02,0.31,-0.21,3.34,1.13,9.15,9.12,10.16,8.22
160,MMKJL,45.05,519.90,519.90,496.20,513.00,513.00,0.00,0.00,510.44,"5,590.00",508.00,"2,853,358.70",65,5.00,23.70,0.98,4.78,0.50,567.36,578.25,699.90,473.00
161,MNBBL,31.18,376.00,379.00,374.00,375.00,375.00,0.00,0.00,375.42,"12,520.00",376.00,"4,700,269.60",118,-1.00,5.00,-0.27,1.34,-0.11,367.02,385.72,503.00,340.10
162,MNMF1,45.61,9.72,9.96,9.72,9.80,9.80,0.00,0.00,9.80,"35,610.00",9.96,"348,823.00",26,-0.16,0.24,-1.61,2.47,0.04,9.50,9.37,10.40,8.53
163,MPFL,38.91,628.90,628.90,616.00,619.90,619.90,0.00,0.00,618.46,"7,880.00",625.00,"4,873,439.90",39,-5.10,12.90,-0.82,2.09,0.23,623.93,606.18,744.00,491.00
164,MSHL,41.72,743.40,743.40,681.30,708.00,708.00,0.00,0.00,700.49,595.00,708.00,"416,792.30",27,0.00,62.10,0.00,9.11,1.06,807.31,839.67,979.00,647.40
165,MSLB,37.18,"1,227.20","1,250.00","1,227.20","1,243.50","1,243.50",0.00,0.00,"1,242.24",603.00,"1,258.00","749,068.10",28,-14.50,22.80,-1.15,1.86,0.10,"1,329.70","1,365.66","1,710.00","1,089.90"
166,NABBC,32.24,948.00,948.00,926.00,941.90,941.90,0.00,0.00,933.97,"3,407.00",950.00,"3,182,031.60",45,-8.10,22.00,-0.85,2.38,0.84,"1,264.92","1,180.59","1,835.00",662.00
167,NABIL,41.04,540.00,540.00,532.10,537.00,537.00,0.00,0.00,536.11,"59,432.00",535.40,"31,862,044.60",495,1.60,7.90,0.30,1.48,0.17,511.75,513.66,562.00,471.00
168,NABILD2089,24.97,"1,100.00","1,135.00","1,100.00","1,135.00","1,135.00",0.00,0.00,"1,129.95",280.00,"1,095.10","316,385.50",6,39.90,35.00,3.64,3.18,0.45,0.00,0.00,"1,154.00","1,000.00"
169,NABILD87,44.03,"1,130.00","1,150.00","1,130.00","1,150.00","1,150.00",0.00,0.00,"1,140.00",50.00,"1,130.00","57,000.00",2,20.00,20.00,1.77,1.77,0.87,"1,098.97","1,075.76","1,200.00","1,040.00"
170,NADEP,37.63,740.00,752.00,740.00,745.00,745.00,0.00,0.00,741.80,"1,440.00",745.00,"1,068,186.00",20,0.00,12.00,0.00,1.62,0.43,784.53,793.96,"1,046.00",696.00
171,NBF2,42.75,10.15,10.15,9.91,10.00,10.00,0.00,0.00,9.93,"5,750.00",9.96,"57,125.00",3,0.04,0.24,0.40,2.42,0.65,9.73,9.77,11.10,8.89
172,NBF3,28.49,9.93,9.99,9.93,9.98,9.98,0.00,0.00,9.96,"13,955.00",9.96,"139,019.51",23,0.02,0.06,0.20,0.60,0.18,9.54,9.56,10.67,8.35
173,NBL,41.94,273.80,274.00,270.00,271.00,271.00,0.00,0.00,271.11,"65,939.00",273.80,"17,876,706.70",192,-2.80,4.00,-1.02,1.48,-0.04,255.50,255.63,313.00,225.40
174,NBLD85,47.40,"1,085.00","1,085.00","1,085.00","1,085.00","1,085.00",0.00,0.00,"1,085.00","40,000.00","1,105.90","43,400,000.00",2,-20.90,0.00,-1.89,0.00,0.00,"1,047.37","1,040.82","1,187.00","1,010.50"
175,NBLD87,41.36,"1,123.90","1,130.00","1,123.90","1,130.00","1,130.00",0.00,0.00,"1,126.38",125.00,"1,091.30","140,797.50",4,38.70,6.10,3.55,0.54,0.32,"1,086.60","1,072.79","1,150.00","1,015.50"
176,NESDO,44.06,"1,540.00","1,557.00","1,539.90","1,557.00","1,557.00",0.00,0.00,"1,543.22","1,766.00","1,550.00","2,725,335.00",27,7.00,17.10,0.45,1.11,0.88,"1,539.50","1,549.24","1,879.00","1,380.10"
177,NFS,38.30,584.90,584.90,570.00,573.00,573.00,0.00,0.00,570.70,"3,355.00",574.10,"1,914,699.40",37,-1.10,14.90,-0.19,2.61,0.40,626.24,641.64,851.00,555.00
178,NGPL,44.60,460.00,462.00,450.00,453.50,453.50,0.00,0.00,453.44,"302,816.00",459.00,"137,310,114.50",585,-5.50,12.00,-1.20,2.67,0.01,428.41,416.41,502.00,343.00
179,NHDL,36.95,660.00,660.00,630.00,633.00,633.00,0.00,0.00,638.84,"4,275.00",641.10,"2,731,051.90",32,-8.10,30.00,-1.26,4.76,-0.92,667.57,676.09,796.00,615.00
180,NHPC,35.41,297.00,299.70,291.00,293.00,293.00,0.00,0.00,293.03,"269,806.00",297.00,"79,061,285.20",879,-4.00,8.70,-1.35,2.99,-0.01,242.15,228.51,340.00,178.60
181,NIBD84,39.81,"1,051.10","1,055.00","1,048.00","1,048.00","1,048.00",0.00,0.00,"1,048.02","96,803.00","1,052.10","101,451,907.40",10,-4.10,7.00,-0.39,0.67,0.00,"1,051.60","1,046.97","1,130.00","1,013.10"
182,NIBLGF,46.78,9.40,9.50,9.31,9.50,9.50,0.00,0.00,9.48,"13,350.00",9.43,"126,619.50",12,0.07,0.19,0.74,2.04,0.16,9.23,9.17,11.81,8.24
183,NIBLSTF,22.64,9.00,9.34,9.00,9.34,9.34,0.00,0.00,9.15,"2,150.00",9.32,"19,682.00",10,0.02,0.34,0.21,3.78,1.99,8.99,8.89,10.85,7.95
184,NIBSF2,42.29,9.15,9.48,9.15,9.46,9.46,0.00,0.00,9.33,"6,920.00",9.25,"64,530.00",18,0.21,0.33,2.27,3.61,1.43,9.05,8.96,11.13,8.10
185,NICA,38.69,358.90,358.90,340.00,347.30,347.30,0.00,0.00,347.47,"108,822.00",356.00,"37,812,557.70",313,-8.70,18.90,-2.44,5.56,-0.05,344.31,343.10,428.40,304.50
186,NICAD2091,44.82,"1,061.00","1,084.00","1,061.00","1,084.00","1,084.00",0.00,0.00,"1,081.74",264.00,"1,053.60","285,578.60",3,30.40,23.00,2.89,2.17,0.21,"1,067.29",0.00,"1,102.60","1,005.20"
187,NICBF,40.85,9.75,9.75,9.70,9.75,9.75,0.00,0.00,9.75,"12,300.00",9.68,"119,910.00",5,0.07,0.05,0.72,0.52,0.01,9.35,9.40,11.20,8.45
188,NICFC,42.18,9.27,9.55,9.27,9.55,9.55,0.00,0.00,9.46,"4,000.00",9.50,"37,828.00",14,0.05,0.28,0.53,3.02,0.97,9.18,9.19,10.40,8.37
189,NICGF2,32.82,9.28,9.70,9.28,9.69,9.69,0.00,0.00,9.49,"1,800.00",9.50,"17,073.00",17,0.19,0.42,2.00,4.53,2.12,9.24,9.10,10.03,8.33
190,NICL,43.07,514.70,514.70,500.00,506.00,506.00,0.00,0.00,503.10,"7,308.00",506.40,"3,676,665.80",59,-0.40,14.70,-0.08,2.94,0.57,506.52,526.49,835.30,475.00
191,NICLBSL,39.69,588.00,590.00,580.00,588.50,588.50,0.00,0.00,586.02,"3,821.00",595.00,"2,239,193.00",75,-6.50,10.00,-1.09,1.72,0.42,576.88,584.27,764.00,535.00
192,NICSF,30.74,9.30,9.40,9.13,9.30,9.30,0.00,0.00,9.23,"1,310.00",9.20,"12,088.00",8,0.10,0.27,1.09,2.96,0.78,9.04,9.04,9.99,8.04
193,NIFRA,41.95,255.50,270.90,255.50,266.70,266.70,0.00,0.00,266.26,"65,680.00",268.90,"17,487,744.80",424,-2.20,15.40,-0.82,6.03,0.17,268.97,270.96,328.10,249.90
194,NIFRAGED,37.40,"1,050.00","1,094.80","1,050.00","1,094.80","1,094.80",0.00,0.00,"1,065.33",38.00,"1,064.00","40,482.40",2,30.80,44.80,2.89,4.27,2.69,"1,033.55",0.00,"1,200.20",948.00
195,NIL,45.23,616.10,628.90,616.10,627.00,627.00,0.00,0.00,623.32,"11,040.00",622.00,"6,881,469.20",63,5.00,12.80,0.80,2.08,0.59,624.11,631.93,783.90,562.00
196,NIMB,41.63,200.10,201.60,199.00,200.70,200.70,0.00,0.00,199.94,"77,904.00",201.80,"15,576,456.80",341,-1.10,2.60,-0.55,1.31,0.38,199.01,202.11,247.00,184.20
197,NIMBPO,40.63,150.50,153.70,146.90,152.90,152.90,0.00,0.00,149.18,"9,224.00",155.00,"1,376,057.60",22,-2.10,6.80,-1.35,4.63,2.43,157.93,160.65,184.50,142.00
198,NLG,37.97,585.00,585.00,572.70,583.90,583.90,0.00,0.00,576.21,"3,948.00",586.00,"2,274,894.70",48,-2.10,12.30,-0.36,2.15,1.32,661.79,697.45,976.20,547.60
199,NLIC,44.90,776.00,779.00,764.10,768.20,768.20,0.00,0.00,768.06,"44,776.00",776.00,"34,390,854.20",224,-7.80,14.90,-1.01,1.95,0.02,787.09,786.87,890.00,702.00
200,NLICL,36.52,586.00,599.50,586.00,591.00,591.00,0.00,0.00,593.34,"8,136.00",594.00,"4,827,452.90",44,-3.00,13.50,-0.51,2.30,-0.40,596.06,599.17,691.00,539.00
201,NMB,45.41,248.00,249.90,243.70,248.00,248.00,0.00,0.00,245.41,"138,942.00",248.20,"34,098,304.20",200,-0.20,6.20,-0.08,2.54,1.04,245.10,245.81,283.00,231.20
202,NMB50,33.41,10.62,10.84,10.62,10.84,10.84,0.00,0.00,10.69,425.00,10.70,"4,544.00",4,0.14,0.22,1.31,2.07,1.37,10.38,10.51,11.93,9.75
203,NMBD87/88,36.69,"1,106.50","1,106.50","1,106.50","1,106.50","1,106.50",0.00,0.00,"1,106.50",15.00,"1,090.50","16,597.50",1,16.00,0.00,1.47,0.00,0.00,"1,070.49","1,044.30","1,196.40","1,040.00"
204,NMBHF2,33.79,9.68,9.93,9.60,9.64,9.64,0.00,0.00,9.69,"5,250.00",9.70,"50,887.50",23,-0.06,0.33,-0.62,3.44,-0.55,9.46,9.31,10.20,8.21
205,NMBMF,40.75,640.00,657.00,640.00,647.00,647.00,0.00,0.00,642.92,"1,407.00",650.00,"904,584.00",18,-3.00,17.00,-0.46,2.66,0.63,676.12,681.66,835.00,596.00
206,NMFBS,30.21,"1,150.00","1,150.00","1,139.80","1,140.20","1,140.20",0.00,0.00,"1,143.89","7,426.00","1,150.00","8,494,505.00",52,-9.80,10.20,-0.85,0.89,-0.32,"1,180.59","1,215.29","1,504.00","1,051.90"
207,NMIC,33.59,"1,111.90","1,111.90","1,040.00","1,045.00","1,045.00",0.00,0.00,"1,047.19","2,240.00","1,059.00","2,345,705.00",81,-14.00,71.90,-1.32,6.91,-0.21,"1,233.83","1,277.14","2,073.00",965.00
208,NMLBBL,40.44,585.00,600.00,585.00,588.00,588.00,0.00,0.00,588.91,"5,150.00",594.00,"3,032,903.00",40,-6.00,15.00,-1.01,2.56,-0.16,634.16,643.86,807.00,570.10
209,NRIC,40.30,921.00,924.00,910.00,916.80,916.80,0.00,0.00,913.06,"14,196.00",920.50,"12,961,776.30",150,-3.70,14.00,-0.40,1.54,0.41,"1,171.92","1,273.00","1,842.00",865.00
210,NRM,47.40,361.00,399.90,361.00,399.90,399.90,0.00,0.00,391.52,"67,307.00",380.00,"26,352,253.90",544,19.90,38.90,5.24,10.78,2.09,421.47,434.27,590.00,345.90
211,NRN,39.14,"1,400.00","1,409.90","1,394.00","1,400.00","1,400.00",0.00,0.00,"1,398.42","33,074.00","1,401.00","46,251,423.30",270,-1.00,15.90,-0.07,1.14,0.11,"1,511.86","1,697.24","2,444.00","1,327.00"
212,NSIF2,35.58,10.80,10.80,10.65,10.72,10.72,0.00,0.00,10.75,"2,424.00",10.72,"26,059.20",9,0.00,0.15,0.00,1.41,-0.28,10.60,10.60,11.93,9.75
213,NSY,37.82,9.44,9.70,9.44,9.53,9.53,0.00,0.00,9.52,"6,100.00",9.53,"58,092.00",39,0.00,0.26,0.00,2.75,0.07,0.00,0.00,10.19,9.06
214,NTC,36.76,900.00,903.00,896.10,900.00,900.00,0.00,0.00,899.38,"9,795.00",898.50,"8,809,455.30",196,1.50,6.90,0.17,0.77,0.07,872.73,868.23,942.50,762.50
215,NUBL,36.47,659.00,665.00,653.00,658.00,658.00,0.00,0.00,656.90,"1,467.00",659.00,"963,671.10",26,-1.00,12.00,-0.15,1.84,0.17,709.45,727.25,854.40,643.10
216,NWCL,41.12,820.00,820.00,807.00,810.20,810.20,0.00,0.00,812.05,895.00,818.90,"726,787.50",27,-8.70,13.00,-1.06,1.61,-0.23,843.74,845.11,"1,045.00",740.20
217,NYADI,40.81,400.00,405.00,395.10,398.30,398.30,0.00,0.00,399.49,"2,982.00",400.00,"1,191,273.40",55,-1.70,9.90,-0.43,2.51,-0.30,401.80,405.00,510.00,354.00
218,OHL,43.27,700.00,705.00,696.00,696.00,696.00,0.00,0.00,700.61,"2,144.00",701.00,"1,502,103.50",20,-5.00,9.00,-0.71,1.29,-0.66,710.86,733.16,959.00,633.10
219,OMPL,41.06,"1,162.10","1,196.00","1,162.10","1,185.00","1,185.00",0.00,0.00,"1,184.67","3,124.00","1,185.00","3,700,906.20",81,0.00,33.90,0.00,2.92,0.03,"1,272.04","1,269.35","2,167.20","1,079.00"
220,PBD88,28.38,"1,209.00","1,212.00","1,209.00","1,212.00","1,212.00",0.00,0.00,"1,210.33",75.00,"1,211.00","90,775.00",3,1.00,3.00,0.08,0.25,0.14,"1,209.93","1,185.27","1,279.90","1,099.70"
221,PCBL,42.48,244.90,246.00,241.50,245.70,245.70,0.00,0.00,243.85,"41,581.00",244.90,"10,139,605.90",125,0.80,4.50,0.33,1.86,0.75,245.13,246.45,290.00,226.00
222,PCIL,34.12,854.00,865.00,833.50,839.90,839.90,0.00,0.00,844.01,"41,783.00",852.80,"35,265,379.10","1,628",-12.90,31.50,-1.51,3.78,-0.49,0.00,0.00,"1,280.00",300.00
223,PFL,38.09,386.90,386.90,375.00,378.00,378.00,0.00,0.00,377.48,"2,310.00",380.00,"871,978.70",31,-2.00,11.90,-0.53,3.17,0.14,381.64,386.88,475.50,352.80
224,PHCL,41.38,312.00,312.90,306.00,310.00,310.00,0.00,0.00,309.96,"49,170.00",312.00,"15,240,835.60",195,-2.00,6.90,-0.64,2.25,0.01,296.88,337.52,578.90,249.70
225,PMHPL,40.21,350.00,357.00,344.00,351.00,351.00,0.00,0.00,347.91,"4,201.00",350.50,"1,461,571.10",49,0.50,13.00,0.14,3.78,0.88,345.05,350.48,468.00,283.50
226,PMLI,41.68,471.00,473.00,465.20,465.20,465.20,0.00,0.00,467.58,"4,393.00",470.30,"2,054,066.20",110,-5.10,7.80,-1.08,1.68,-0.51,492.10,492.29,572.00,445.00
227,PPCL,37.59,386.00,388.00,383.60,384.40,384.40,0.00,0.00,385.04,"3,473.00",390.00,"1,337,227.10",45,-5.60,4.40,-1.44,1.15,-0.17,373.50,358.16,462.00,284.10
228,PPL,43.22,370.00,374.80,360.00,365.80,365.80,0.00,0.00,364.30,"29,222.00",367.00,"10,645,626.40",159,-1.20,14.80,-0.33,4.11,0.41,358.55,351.99,524.00,263.20
229,PRIN,44.42,665.00,667.00,660.00,664.90,664.90,0.00,0.00,663.51,"7,881.00",665.00,"5,229,145.10",39,-0.10,7.00,-0.02,1.06,0.21,696.44,705.54,960.30,630.00
230,PROFL,39.09,445.00,449.00,438.00,443.00,443.00,0.00,0.00,444.26,"2,330.00",445.00,"1,035,122.50",27,-2.00,11.00,-0.45,2.51,-0.28,461.60,469.51,589.20,421.40
231,PRSF,36.75,12.86,13.00,12.86,12.92,12.92,0.00,0.00,12.92,"455,400.00",12.95,"5,881,905.00",26,-0.03,0.14,-0.23,1.09,0.03,11.60,11.31,13.61,9.85
232,PRVU,45.71,202.00,203.50,197.30,200.00,200.00,0.00,0.00,198.69,"237,650.00",202.60,"47,218,905.70",545,-2.60,6.20,-1.28,3.14,0.65,195.25,199.78,250.90,179.90
233,PSF,30.99,12.20,12.30,12.20,12.30,12.30,0.00,0.00,12.21,"2,400.00",12.30,"29,314.00",9,0.00,0.10,0.00,0.82,0.70,11.33,11.16,13.00,9.91
234,PURE,33.29,950.00,985.10,950.00,973.00,973.00,0.00,0.00,976.51,"7,675.00",986.00,"7,494,746.00",118,-13.00,35.10,-1.32,3.69,-0.36,972.22,924.94,"1,327.90",289.30
235,RADHI,39.45,800.00,802.00,787.00,792.00,792.00,0.00,0.00,793.63,"54,061.00",803.10,"42,904,675.30",209,-11.10,15.00,-1.38,1.91,-0.21,799.36,783.02,940.00,618.80
236,RAWA,40.06,614.30,614.30,567.00,580.50,580.50,0.00,0.00,577.95,"1,542.00",585.10,"891,201.00",32,-4.60,47.30,-0.79,8.34,0.44,696.52,714.32,882.00,555.00
237,RBBF40,26.29,9.40,9.40,9.25,9.31,9.31,0.00,0.00,9.36,"9,900.00",9.41,"92,682.00",16,-0.10,0.15,-1.06,1.62,-0.56,0.00,0.00,10.20,8.98
238,RBCL,45.01,"15,200.00","15,398.00","15,199.00","15,347.70","15,347.70",0.00,0.00,"15,361.49",885.00,"15,002.00","13,594,915.00",17,345.70,199.00,2.30,1.31,-0.09,"15,124.75","15,198.15","16,900.00","14,350.00"
239,RBCLPO,38.74,"11,895.00","11,895.00","11,895.00","11,895.00","11,895.00",0.00,0.00,"11,895.00",20.00,"11,700.00","237,900.00",1,195.00,0.00,1.67,0.00,0.00,"12,072.80","12,213.33","13,530.00","11,250.00"
240,RFPL,39.18,375.00,389.00,375.00,379.80,379.80,0.00,0.00,380.42,"16,879.00",381.90,"6,421,088.20",138,-2.10,14.00,-0.55,3.73,-0.16,387.18,390.30,785.00,306.00
241,RHGCL,46.60,307.00,316.00,303.00,313.90,313.90,0.00,0.00,310.90,"185,454.00",304.80,"57,657,019.80",704,9.10,13.00,2.99,4.29,0.96,283.23,280.46,448.30,217.20
242,RHPL,41.97,290.00,290.00,281.80,284.00,284.00,0.00,0.00,283.02,"15,293.00",283.00,"4,328,158.00",83,1.00,8.20,0.35,2.91,0.35,283.68,286.15,457.00,252.30
243,RIDI,39.61,385.00,385.00,361.00,364.90,364.90,0.00,0.00,364.52,"455,186.00",367.00,"165,925,739.70",912,-2.10,24.00,-0.57,6.65,0.10,294.57,275.66,393.00,203.50
244,RLEL,37.74,"1,080.00","1,105.00","1,058.00","1,080.00","1,080.00",0.00,0.00,"1,075.53","25,424.00","1,080.20","27,344,209.30",601,-0.20,47.00,-0.02,4.44,0.41,0.00,0.00,"1,592.30",300.00
245,RLFL,38.86,454.90,454.90,439.20,442.50,442.50,0.00,0.00,444.01,"3,991.00",444.90,"1,772,026.90",46,-2.40,15.70,-0.54,3.57,-0.34,445.43,449.43,558.00,398.00
246,RMF1,28.57,9.80,10.05,9.80,10.05,10.05,0.00,0.00,10.01,"3,727.00",10.05,"37,292.50",9,0.00,0.25,0.00,2.55,0.44,9.54,9.55,11.40,8.65
247,RMF2,21.98,10.20,10.20,10.10,10.10,10.10,0.00,0.00,10.14,"1,900.00",10.20,"19,260.00",8,-0.10,0.10,-0.98,0.99,-0.36,9.77,9.72,10.71,8.78
248,RNLI,43.29,465.50,470.90,465.50,469.40,469.40,0.00,0.00,469.29,"18,142.00",469.40,"8,513,846.40",215,0.00,5.40,0.00,1.16,0.02,473.16,471.97,534.20,416.00
249,RSDC,41.02,670.00,675.00,665.00,675.00,675.00,0.00,0.00,670.21,"3,200.00",681.00,"2,144,658.50",30,-6.00,10.00,-0.88,1.50,0.71,664.56,665.90,880.00,578.70
250,RSML,34.41,"3,849.90","3,897.00","3,737.00","3,780.00","3,780.00",0.00,0.00,"3,792.36","18,745.00","3,825.00","71,087,869.80",587,-45.00,160.00,-1.18,4.28,-0.33,0.00,0.00,"5,049.00",300.00
251,RSY,36.63,10.30,10.40,10.08,10.40,10.40,0.00,0.00,10.21,"4,600.00",10.30,"46,981.00",31,0.10,0.32,0.97,3.17,1.80,9.82,9.61,10.70,8.58
252,RURU,43.91,668.00,670.00,659.00,667.00,667.00,0.00,0.00,662.22,"7,814.00",666.00,"5,174,595.00",45,1.00,11.00,0.15,1.67,0.72,683.54,701.22,853.00,631.00
253,SABBL,33.63,"1,255.00","1,279.80","1,230.00","1,230.00","1,230.00",0.00,0.00,"1,245.71","12,515.00","1,260.00","15,590,084.50",298,-30.00,49.80,-2.38,4.05,-1.28,0.00,0.00,"2,000.00",300.00
254,SADBL,36.96,440.00,440.00,412.00,414.00,414.00,0.00,0.00,414.21,"40,333.00",420.90,"16,706,494.20",132,-6.90,28.00,-1.64,6.80,-0.05,414.91,417.01,526.50,376.00
255,SAGAR,36.68,"1,740.00","1,740.00","1,714.00","1,720.10","1,720.10",0.00,0.00,"1,722.79","7,836.00","1,741.00","13,499,812.10",171,-20.90,26.00,-1.20,1.52,-0.16,"1,831.07",0.00,"2,439.00",319.50
256,SAGF,34.43,10.25,10.25,10.20,10.20,10.20,0.00,0.00,10.21,600.00,10.20,"6,125.00",5,0.00,0.05,0.00,0.49,-0.08,9.92,9.86,11.31,8.79
