S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
202,NICL,48.56,535.00,553.00,529.80,550.20,550.20,0.00,0.00,542.50,"84,685.00",525.00,"45,941,654.50",561,25.20,23.20,4.80,4.38,1.40,524.14,570.01,865.00,483.00
203,NICLBSL,49.64,619.00,671.00,616.00,666.00,666.00,0.00,0.00,658.56,"134,401.00",610.00,"88,511,599.90","1,339",56.00,55.00,9.18,8.93,1.12,569.26,596.85,764.00,535.00
204,NICSF,39.70,9.45,9.72,9.45,9.60,9.60,0.00,0.00,9.66,"43,963.00",9.60,"424,823.98",32,0.00,0.27,0.00,2.86,-0.66,8.84,9.00,9.99,8.04
205,NIFRA,43.90,295.00,297.80,292.00,295.00,295.00,0.00,0.00,295.01,"662,537.00",292.00,"195,451,953.30","2,240",3.00,5.80,1.03,1.99,0.00,269.70,274.74,328.10,249.90
206,NIFRAGED,40.99,"1,034.10","1,034.10","1,034.10","1,034.10","1,034.10",0.00,0.00,"1,034.10",25.00,"1,034.10","25,852.50",1,0.00,0.00,0.00,0.00,0.00,"1,017.44",0.00,"1,137.20",948.00
207,NIL,42.71,665.00,678.30,665.00,677.00,677.00,0.00,0.00,673.08,"23,694.00",665.00,"15,947,874.60",160,12.00,13.30,1.80,2.00,0.58,623.96,651.93,783.90,562.00
208,NIMB,44.24,227.40,231.00,223.10,227.00,227.00,0.00,0.00,228.17,"714,388.00",223.00,"162,998,944.80","2,127",4.00,7.90,1.79,3.54,-0.51,198.10,205.21,247.00,184.20
209,NIMBD90,51.63,"1,188.00","1,267.00","1,187.50","1,267.00","1,267.00",0.00,0.00,"1,259.42",282.00,"1,188.00","355,156.90",6,79.00,79.50,6.65,6.69,0.60,"1,189.21","1,156.49","1,425.00","1,115.00"
210,NIMBPO,47.61,167.00,174.90,166.10,172.00,172.00,0.00,0.00,171.33,"28,856.00",165.10,"4,943,871.50",83,6.90,8.80,4.18,5.30,0.39,160.11,161.44,184.50,150.00
211,NLG,44.87,714.00,730.00,701.00,720.10,720.10,0.00,0.00,714.48,"58,733.00",704.90,"41,963,497.00",306,15.20,29.00,2.16,4.14,0.78,709.64,744.95,976.20,655.00
212,NLIC,45.74,844.50,848.00,828.00,840.10,840.10,0.00,0.00,840.71,"181,028.00",828.00,"152,192,094.30",798,12.10,20.00,1.46,2.42,-0.07,787.66,785.15,890.00,702.00
213,NLICL,45.35,620.00,637.50,620.00,632.00,632.00,0.00,0.00,630.84,"58,600.00",620.00,"36,967,105.50",228,12.00,17.50,1.94,2.82,0.18,597.66,604.57,691.00,539.00
214,NMB,46.26,264.90,271.40,261.00,269.80,269.80,0.00,0.00,267.02,"290,873.00",260.90,"77,669,038.60",827,8.90,10.40,3.41,3.98,1.03,243.47,246.65,283.00,231.00
215,NMB50,52.66,10.50,10.62,10.40,10.59,10.59,0.00,0.00,10.53,"70,100.00",10.38,"738,270.00",25,0.21,0.22,2.02,2.12,0.55,10.39,10.54,11.93,9.75
216,NMBD2085,36.23,"1,165.00","1,165.00","1,165.00","1,165.00","1,165.00",0.00,0.00,"1,165.00",25.00,"1,188.00","29,125.00",1,-23.00,0.00,-1.94,0.00,0.00,"1,039.35",0.00,"1,188.00","1,076.10"
217,NMBD87/88,52.50,"1,090.00","1,125.00","1,090.00","1,125.00","1,125.00",0.00,0.00,"1,122.62",373.00,"1,070.00","418,736.00",3,55.00,35.00,5.14,3.21,0.21,"1,066.65","1,040.11","1,196.40","1,017.80"
218,NMBD89/90,52.89,"1,225.00","1,289.00","1,221.00","1,289.00","1,289.00",0.00,0.00,"1,276.77",275.00,"1,225.00","351,112.40",5,64.00,68.00,5.22,5.57,0.95,0.00,0.00,"1,325.00","1,145.10"
219,NMBHF2,42.87,9.70,9.93,9.70,9.91,9.91,0.00,0.00,9.91,"910,717.00",9.74,"9,021,548.15",55,0.17,0.23,1.75,2.37,0.04,9.17,9.07,10.03,8.16
220,NMBMF,46.98,708.90,748.90,700.00,738.80,738.80,0.00,0.00,728.93,"32,163.00",696.10,"23,444,438.10",263,42.70,48.90,6.13,6.99,1.34,682.26,696.17,835.00,596.00
221,NMFBS,45.54,"1,167.00","1,230.00","1,167.00","1,215.00","1,215.00",0.00,0.00,"1,213.56","22,022.00","1,190.00","26,725,101.10",147,25.00,63.00,2.10,5.40,0.12,"1,226.91","1,253.31","1,504.00","1,086.00"
222,NMIC,39.71,"1,370.00","1,372.00","1,350.20","1,363.90","1,363.90",0.00,0.00,"1,363.86","11,611.00","1,348.00","15,835,732.70",322,15.90,21.80,1.18,1.61,0.00,"1,298.52","1,414.35","2,703.30",302.30
223,NMLBBL,48.08,663.00,694.90,658.00,688.90,688.90,0.00,0.00,684.99,"140,163.00",653.80,"96,010,579.40",746,35.10,36.90,5.37,5.61,0.57,643.88,657.28,807.00,600.00
224,NRIC,44.98,"1,300.00","1,300.00","1,275.00","1,288.00","1,288.00",0.00,0.00,"1,288.35","71,116.00","1,279.80","91,622,487.00",687,8.20,25.00,0.64,1.96,-0.03,"1,343.78","1,351.99","1,842.00","1,146.00"
225,NRM,47.86,450.00,459.00,446.00,454.00,454.00,0.00,0.00,454.48,"74,078.00",447.40,"33,667,284.20",558,6.60,13.00,1.48,2.91,-0.11,436.94,447.21,590.00,390.10
226,NRN,47.87,"1,525.00","1,540.00","1,500.00","1,529.00","1,529.00",0.00,0.00,"1,517.30","130,726.00","1,515.00","198,350,199.90","1,039",14.00,40.00,0.92,2.67,0.77,"1,705.09","1,858.38","2,444.00","1,327.00"
227,NSIF2,31.37,10.80,11.10,10.80,10.95,10.95,0.00,0.00,10.98,"5,511.00",11.00,"60,492.90",11,-0.05,0.30,-0.45,2.78,-0.24,10.39,10.59,11.93,9.75
228,NSY,27.89,9.55,9.80,9.46,9.75,9.75,0.00,0.00,9.59,"35,620.00",9.63,"341,587.00",110,0.12,0.34,1.25,3.59,1.64,0.00,0.00,10.19,9.43
229,NTC,44.95,895.00,909.90,895.00,909.90,909.90,0.00,0.00,903.59,"67,464.00",889.00,"60,960,093.90",610,20.90,14.90,2.35,1.66,0.69,861.35,863.54,942.50,762.50
230,NUBL,48.66,725.00,760.00,720.00,749.00,749.00,0.00,0.00,745.75,"70,049.00",724.00,"52,238,954.20",373,25.00,40.00,3.45,5.56,0.43,736.38,735.25,854.40,650.00
231,NWCL,47.73,889.90,918.70,889.90,914.00,914.00,0.00,0.00,907.53,"22,945.00",875.00,"20,823,329.50",284,39.00,28.80,4.46,3.24,0.71,844.97,866.61,"1,045.00",740.20
232,NYADI,45.99,456.00,464.00,437.00,458.50,458.50,0.00,0.00,449.86,"67,392.00",456.20,"30,317,124.00",507,2.30,27.00,0.50,6.18,1.88,401.67,415.97,663.90,354.00
233,OHL,42.22,740.00,769.00,740.00,764.00,764.00,0.00,0.00,753.74,"12,572.00",740.00,"9,476,038.80",109,24.00,29.00,3.24,3.92,1.34,724.96,779.64,"1,049.50",633.10
234,OMPL,42.09,"1,334.00","1,380.00","1,334.00","1,352.10","1,352.10",0.00,0.00,"1,356.25","14,891.00","1,334.00","20,195,853.10",351,18.10,46.00,1.36,3.45,-0.31,"1,273.61","1,330.76","2,167.20",270.00
235,PBD85,50.67,"1,103.00","1,121.00","1,103.00","1,121.00","1,121.00",0.00,0.00,"1,118.43",175.00,"1,082.00","195,725.00",2,39.00,18.00,3.60,1.63,0.23,"1,064.21","1,051.81","1,150.00","1,027.20"
236,PBD88,52.89,"1,219.00","1,219.00","1,200.00","1,200.00","1,200.00",0.00,0.00,"1,218.12",537.00,"1,200.00","654,128.00",5,0.00,19.00,0.00,1.58,-1.51,"1,181.07","1,164.83","1,274.00","1,096.80"
237,PBLD84,35.37,"1,116.00","1,130.00","1,116.00","1,130.00","1,130.00",0.00,0.00,"1,129.30",500.00,"1,134.00","564,650.00",4,-4.00,14.00,-0.35,1.25,0.06,"1,104.83","1,092.99","1,150.00","1,062.10"
238,PBLD86,49.07,"1,147.50","1,147.50","1,147.50","1,147.50","1,147.50",0.00,0.00,"1,147.50",92.00,"1,125.00","105,570.00",2,22.50,0.00,2.00,0.00,0.00,"1,038.08",0.00,"1,189.00","1,100.20"
239,PBLD87,33.18,"1,091.50","1,091.50","1,091.50","1,091.50","1,091.50",0.00,0.00,"1,091.50",25.00,"1,113.70","27,287.50",1,-22.20,0.00,-1.99,0.00,0.00,"1,060.93","1,039.40","1,147.00","1,020.10"
240,PCBL,47.19,264.00,271.00,261.30,269.00,269.00,0.00,0.00,265.69,"428,251.00",260.00,"113,781,537.60",889,9.00,9.70,3.46,3.71,1.23,245.53,248.91,290.00,226.00
241,PFL,46.82,409.90,436.40,409.90,436.00,436.00,0.00,0.00,427.68,"113,179.00",409.90,"48,404,078.50",691,26.10,26.50,6.37,6.46,1.91,382.71,394.12,475.50,352.80
242,PHCL,41.37,345.00,349.00,330.10,335.90,335.90,0.00,0.00,336.06,"421,086.00",345.00,"141,509,584.70","1,762",-9.10,18.90,-2.64,5.73,-0.05,326.35,390.35,649.00,249.70
243,PMHPL,40.99,405.90,405.90,390.00,393.90,393.90,0.00,0.00,394.82,"142,386.00",398.00,"56,216,899.10",662,-4.10,15.90,-1.03,4.08,-0.23,342.49,353.10,468.00,272.00
244,PMLI,44.00,515.00,528.80,515.00,526.00,526.00,0.00,0.00,524.66,"36,469.00",515.00,"19,133,839.50",410,11.00,13.80,2.14,2.68,0.25,495.21,503.14,589.60,445.00
245,PPCL,35.58,442.00,442.00,420.20,423.50,423.50,0.00,0.00,426.27,"147,626.00",434.00,"62,928,096.50",346,-10.50,21.80,-2.42,5.19,-0.65,346.28,349.67,442.00,284.10
246,PPL,30.26,409.00,409.00,397.00,397.00,397.00,0.00,0.00,400.74,"154,341.00",406.00,"61,849,906.90",602,-9.00,12.00,-2.22,3.02,-0.94,343.43,366.94,569.20,263.20
247,PRIN,39.37,777.70,785.00,765.00,780.00,780.00,0.00,0.00,776.59,"25,607.00",763.20,"19,886,145.40",171,16.80,20.00,2.20,2.61,0.44,702.21,750.72,960.30,630.00
248,PROFL,44.86,495.00,512.00,488.00,505.00,505.00,0.00,0.00,496.98,"72,612.00",489.00,"36,086,397.40",375,16.00,24.00,3.27,4.92,1.59,469.04,482.30,589.20,421.40
249,PRSF,39.45,11.57,11.89,11.57,11.72,11.72,0.00,0.00,11.82,"146,800.00",11.57,"1,734,822.00",20,0.15,0.32,1.30,2.77,-0.83,10.76,10.93,12.05,9.85
250,PRVU,42.92,227.70,233.30,223.30,231.00,231.00,0.00,0.00,229.52,"1,057,642.00",223.30,"242,750,933.60","2,788",7.70,10.00,3.45,4.48,0.64,194.51,201.85,250.90,179.90
251,PSF,44.83,11.55,12.01,11.55,12.00,12.00,0.00,0.00,11.94,"346,550.00",11.57,"4,137,279.50",58,0.43,0.46,3.72,3.98,0.51,10.74,10.88,12.01,9.86
252,PURE,40.29,"1,017.00","1,020.00",987.00,"1,007.00","1,007.00",0.00,0.00,"1,003.56","28,704.00",999.00,"28,806,232.80",422,8.00,33.00,0.80,3.34,0.34,923.58,0.00,"1,327.90",289.30
253,RADHI,31.54,866.90,910.00,866.90,877.30,877.30,0.00,0.00,884.46,"289,526.00",884.50,"256,073,772.10",691,-7.20,43.10,-0.81,4.97,-0.82,775.47,784.48,940.00,373.00
254,RAWA,41.52,730.00,730.00,709.00,725.00,725.00,0.00,0.00,718.23,"6,574.00",722.00,"4,721,621.00",77,3.00,21.00,0.42,2.96,0.93,733.90,755.65,913.80,686.00
255,RBBD2088,52.89,"1,055.00","1,070.00","1,055.00","1,070.00","1,070.00",0.00,0.00,"1,056.96",383.00,"1,066.00","404,815.00",2,4.00,15.00,0.38,1.42,1.22,0.00,0.00,"1,100.00",967.60
256,RBBF40,32.23,9.41,10.00,9.41,9.82,9.82,0.00,0.00,9.68,"7,750.00",9.60,"75,023.50",25,0.22,0.59,2.29,6.27,1.42,0.00,0.00,10.11,8.98
257,RBCL,48.58,"15,500.00","15,950.00","15,500.00","15,950.00","15,950.00",0.00,0.00,"15,821.56",904.00,"15,800.00","14,302,689.00",41,150.00,450.00,0.95,2.90,0.81,"15,079.01","15,077.31","16,900.00","14,251.00"
258,RBCLPO,45.77,"12,700.10","12,900.00","12,700.00","12,900.00","12,900.00",0.00,0.00,"12,885.53",316.00,"12,647.00","4,071,826.00",13,253.00,200.00,2.00,1.57,0.11,"12,219.79","12,083.31","13,530.00","11,025.00"
259,RFPL,38.49,420.00,427.90,414.00,417.00,417.00,0.00,0.00,418.33,"192,499.00",423.00,"80,527,234.40",852,-6.00,13.90,-1.42,3.36,-0.32,374.44,442.60,785.00,306.00
260,RHGCL,42.27,344.80,344.80,320.50,335.00,335.00,0.00,0.00,334.34,"299,032.00",338.10,"99,979,415.50","1,009",-3.10,24.30,-0.92,7.58,0.20,267.78,291.49,601.00,217.20
261,RHPL,39.94,324.00,325.00,308.00,313.30,313.30,0.00,0.00,313.51,"167,129.00",318.00,"52,397,179.40",759,-4.70,17.00,-1.48,5.52,-0.07,281.34,307.13,457.00,252.30
262,RIDI,34.04,364.00,368.90,350.10,355.10,355.10,0.00,0.00,357.56,"1,347,686.00",364.00,"481,873,512.50","2,785",-8.90,18.80,-2.45,5.37,-0.69,248.37,253.28,380.10,203.50
263,RLFL,45.17,496.70,505.90,488.10,501.70,501.70,0.00,0.00,500.27,"93,798.00",487.00,"46,924,499.80",502,14.70,17.80,3.02,3.65,0.28,443.93,459.37,576.00,398.00
264,RMF1,47.58,9.63,10.01,9.63,10.01,10.01,0.00,0.00,9.86,"63,872.00",9.82,"630,053.32",26,0.19,0.38,1.93,3.95,1.46,9.35,9.52,11.40,8.38
265,RMF2,45.31,10.12,10.35,10.12,10.35,10.35,0.00,0.00,10.31,"6,070.00",10.13,"62,584.00",11,0.22,0.23,2.17,2.27,0.38,9.48,9.60,10.58,8.78
266,RNLI,43.75,495.00,510.00,495.00,504.00,504.00,0.00,0.00,503.05,"115,500.00",495.00,"58,101,957.60","1,098",9.00,15.00,1.82,3.03,0.19,471.93,473.65,561.00,416.00
267,RSDC,48.31,696.00,741.50,690.00,733.90,733.90,0.00,0.00,724.64,"106,345.00",687.00,"77,061,333.50",647,46.90,51.50,6.83,7.46,1.26,649.26,667.46,880.00,578.70
268,RSML,33.17,"1,235.00","1,375.10","1,235.00","1,375.10","1,375.10",0.00,0.00,"1,346.40",375.00,"1,250.10","504,898.50",12,125.00,140.10,10.00,11.34,2.09,0.00,0.00,"1,375.10",300.00
269,RSY,45.30,10.30,10.55,10.25,10.55,10.55,0.00,0.00,10.45,"97,308.00",10.45,"1,017,244.12",81,0.10,0.30,0.96,2.93,0.91,9.39,0.00,10.60,8.58
270,RURU,35.91,692.00,692.00,679.00,689.00,689.00,0.00,0.00,683.81,"21,224.00",680.20,"14,513,103.70",186,8.80,13.00,1.29,1.91,0.75,708.64,716.05,853.00,640.00
271,SABBL,34.79,"1,416.30","1,527.40","1,416.30","1,527.40","1,527.40",0.00,0.00,"1,527.07","48,701.00","1,388.60","74,369,850.40","1,938",138.80,111.10,10.00,7.84,0.02,0.00,0.00,"1,527.40",300.00
272,SADBL,45.85,458.00,461.00,448.00,460.00,460.00,0.00,0.00,455.10,"243,594.00",452.00,"110,860,409.90",689,8.00,13.00,1.77,2.90,1.06,409.89,417.24,526.50,376.00
273,SAGAR,37.41,"1,964.90","1,966.00","1,932.00","1,947.00","1,947.00",0.00,0.00,"1,946.32","18,028.00","1,934.00","35,088,197.10",325,13.00,34.00,0.67,1.76,0.04,0.00,0.00,"2,439.00",319.50
274,SAGF,52.89,10.20,10.22,10.00,10.22,10.22,0.00,0.00,10.17,"69,320.00",10.02,"705,165.40",31,0.20,0.22,2.00,2.20,0.46,9.66,9.82,11.31,8.79
275,SAHAS,38.25,630.00,633.00,618.40,623.50,623.50,0.00,0.00,624.51,"224,523.00",625.00,"140,217,672.20","1,201",-1.50,14.60,-0.24,2.36,-0.16,596.31,598.62,705.00,483.30
276,SAIL,31.41,"1,330.00","1,377.00","1,310.00","1,310.00","1,310.00",0.00,0.00,"1,335.72","86,700.00","1,350.00","115,806,815.70","1,189",-40.00,67.00,-2.96,5.11,-1.96,0.00,0.00,"1,690.00",301.70
277,SALICO,47.24,632.00,646.90,621.00,646.80,646.80,0.00,0.00,636.53,"24,108.00",620.00,"15,345,511.40",153,26.80,25.90,4.32,4.17,1.59,610.55,639.06,765.90,570.10
278,SAND2085,49.07,"1,144.40","1,144.40","1,144.40","1,144.40","1,144.40",0.00,0.00,"1,144.40",100.00,"1,122.00","114,440.00",1,22.40,0.00,2.00,0.00,0.00,"1,106.78","1,076.33","1,189.00","1,081.70"
279,SANIMA,46.17,357.60,369.20,357.00,366.60,366.60,0.00,0.00,364.78,"309,134.00",357.10,"112,766,494.00",851,9.50,12.20,2.66,3.42,0.50,329.55,334.59,391.00,294.30
280,SANVI,28.23,838.00,838.00,816.00,818.00,818.00,0.00,0.00,820.12,"25,201.00",822.00,"20,667,760.00",421,-4.00,22.00,-0.49,2.70,-0.26,710.07,0.00,"1,060.00",359.00
281,SAPDBL,52.42,886.90,947.90,886.90,938.70,938.70,0.00,0.00,930.22,"123,606.00",905.00,"114,981,321.90",940,33.70,61.00,3.72,6.88,0.90,831.33,883.12,"1,284.00",686.00
282,SARBTM,43.97,910.00,934.00,903.00,917.80,917.80,0.00,0.00,917.39,"92,611.00",904.00,"84,960,840.00",456,13.80,31.00,1.53,3.43,0.04,881.48,882.06,"1,048.00",760.20
283,SBCF,40.34,9.85,9.97,9.69,9.72,9.72,0.00,0.00,9.78,"88,510.00",9.66,"865,729.00",31,0.06,0.28,0.62,2.89,-0.63,9.22,9.47,12.03,8.70
284,SBD87,52.89,"1,071.10","1,117.00","1,071.10","1,117.00","1,117.00",0.00,0.00,"1,113.82",370.00,"1,092.00","412,114.80",4,25.00,45.90,2.29,4.29,0.28,"1,067.40","1,051.18","1,139.00","1,019.50"
285,SBD89,39.24,"1,230.00","1,230.00","1,230.00","1,230.00","1,230.00",0.00,0.00,"1,230.00",100.00,"1,230.00","123,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,260.00","1,112.60"
286,SBI,47.33,430.00,434.00,425.00,433.70,433.70,0.00,0.00,429.20,"161,652.00",425.80,"69,381,580.50",358,7.90,9.00,1.86,2.12,1.04,399.62,403.37,452.00,363.00
287,SBIBD86,46.82,"1,123.00","1,158.00","1,123.00","1,158.00","1,158.00",0.00,0.00,"1,157.92",161.00,"1,123.00","186,425.40",2,35.00,35.00,3.12,3.12,0.01,"1,086.85","1,030.33","1,222.00","1,050.00"
288,SBID2090,51.28,"1,082.90","1,085.00","1,082.90","1,085.00","1,085.00",0.00,0.00,"1,083.16",557.00,"1,105.00","603,321.00",4,-20.00,2.10,-1.81,0.19,0.17,0.00,0.00,"1,107.00","1,000.00"
289,SBID89,49.95,"1,157.00","1,193.00","1,157.00","1,193.00","1,193.00",0.00,0.00,"1,186.24",135.00,"1,180.00","160,142.00",3,13.00,36.00,1.10,3.11,0.57,"1,118.92","1,096.29","1,266.00","1,048.60"
290,SBL,45.17,407.00,419.00,407.00,411.10,411.10,0.00,0.00,413.12,"255,990.00",407.20,"105,755,455.70",609,3.90,12.00,0.96,2.95,-0.49,366.55,358.36,419.00,261.00
291,SBLD2091,46.02,"1,100.00","1,102.00","1,090.00","1,102.00","1,102.00",0.00,0.00,"1,100.45",901.00,"1,105.00","991,501.00",6,-3.00,12.00,-0.27,1.10,0.14,0.00,0.00,"1,150.00",825.35
292,SCB,40.49,670.00,679.00,662.50,673.00,673.00,0.00,0.00,672.76,"38,779.00",667.40,"26,088,769.70",242,5.60,16.50,0.84,2.49,0.04,636.96,636.46,712.60,594.90
293,SCBD,50.02,"1,117.00","1,198.00","1,117.00","1,198.00","1,198.00",0.00,0.00,"1,197.61",300.00,"1,117.00","359,282.30",6,81.00,81.00,7.25,7.25,0.03,"1,134.25",0.00,"1,236.00","1,068.00"
294,SDBD87,49.01,"1,151.00","1,151.00","1,151.00","1,151.00","1,151.00",0.00,0.00,"1,151.00",529.00,"1,130.00","608,879.00",3,21.00,0.00,1.86,0.00,0.00,"1,099.10","1,084.80","1,196.20","1,040.20"
295,SEF,34.12,10.30,10.30,10.10,10.16,10.16,0.00,0.00,10.18,"145,170.00",10.10,"1,478,351.00",31,0.06,0.20,0.59,1.98,-0.23,9.51,9.77,11.53,8.60
296,SFCL,47.80,426.00,441.00,419.00,439.00,439.00,0.00,0.00,435.76,"61,198.00",421.00,"26,667,738.80",447,18.00,22.00,4.28,5.25,0.74,403.09,431.88,587.00,359.40
297,SFEF,37.00,10.28,10.31,10.28,10.31,10.31,0.00,0.00,10.30,850.00,10.48,"8,753.00",8,-0.17,0.03,-1.62,0.29,0.12,9.42,9.61,11.12,8.82
298,SFMF,31.07,10.80,10.80,10.79,10.79,10.79,0.00,0.00,10.80,"2,200.00",10.60,"23,758.00",2,0.19,0.01,1.79,0.09,-0.08,10.11,10.28,11.74,9.40
299,SGHC,36.02,425.00,426.00,407.10,414.90,414.90,0.00,0.00,413.80,"54,018.00",418.00,"22,352,649.00",306,-3.10,18.90,-0.74,4.64,0.27,381.40,392.91,564.00,296.00
300,SGIC,46.67,521.00,533.00,514.00,530.00,530.00,0.00,0.00,525.00,"48,274.00",515.00,"25,344,064.50",385,15.00,19.00,2.91,3.70,0.94,488.76,515.31,632.00,439.00
301,SHEL,37.26,345.00,345.00,329.10,335.00,335.00,0.00,0.00,333.26,"706,414.00",338.70,"235,420,530.90","1,771",-3.70,15.90,-1.09,4.83,0.52,292.94,293.92,350.00,241.10
302,SHINE,43.06,441.60,449.70,437.00,443.90,443.90,0.00,0.00,442.25,"244,161.00",433.00,"107,979,147.20",948,10.90,12.70,2.52,2.91,0.37,408.89,413.42,499.00,382.00
303,SHINED,27.27,"1,136.00","1,136.00","1,113.30","1,116.10","1,116.10",0.00,0.00,"1,119.42",250.00,"1,136.00","279,854.30",6,-19.90,22.70,-1.75,2.04,-0.30,0.00,0.00,"1,200.00","1,000.00"
304,SHIVM,46.08,675.00,709.00,675.00,698.00,698.00,0.00,0.00,695.28,"1,082,551.00",671.90,"752,670,821.80","3,739",26.10,34.00,3.88,5.04,0.39,605.40,590.53,709.00,495.00
305,SHL,48.14,524.90,537.00,503.00,535.00,535.00,0.00,0.00,527.00,"168,314.00",516.00,"88,701,854.10",530,19.00,34.00,3.68,6.76,1.49,511.75,531.17,619.00,464.00
306,SHLB,50.25,"1,640.00","1,729.00","1,640.00","1,700.00","1,700.00",0.00,0.00,"1,690.15","2,641.00","1,644.00","4,463,686.50",81,56.00,89.00,3.41,5.43,0.58,"1,724.35","1,803.76","2,349.00","1,535.10"
307,SHPC,43.61,568.10,568.10,553.20,560.00,560.00,0.00,0.00,559.61,"244,282.00",557.00,"136,702,822.30",820,3.00,14.90,0.54,2.69,0.07,530.70,553.95,684.90,443.10
308,SICL,41.49,675.00,688.40,666.00,683.00,683.00,0.00,0.00,676.47,"32,301.00",665.00,"21,850,617.30",197,18.00,22.40,2.71,3.36,0.96,648.09,685.17,876.90,588.80
309,SIFC,45.63,601.80,634.00,601.80,624.50,624.50,0.00,0.00,623.86,"49,698.00",614.00,"31,004,401.30",289,10.50,32.20,1.71,5.35,0.10,530.87,530.34,687.40,459.00
310,SIGS2,52.89,9.85,10.58,9.85,10.58,10.58,0.00,0.00,10.09,"63,292.00",10.01,"638,591.64",11,0.57,0.73,5.69,7.41,4.64,9.75,9.91,11.70,8.90
311,SIGS3,29.06,10.27,10.49,10.27,10.30,10.30,0.00,0.00,10.38,"4,800.00",10.29,"49,825.00",21,0.01,0.22,0.10,2.14,-0.78,9.73,9.97,11.46,8.50
312,SIKLES,36.22,672.00,672.00,639.00,652.90,652.90,0.00,0.00,650.83,"149,076.00",667.00,"97,023,416.60","1,004",-14.10,33.00,-2.11,5.16,0.32,649.46,738.22,"1,194.40",540.00
313,SINDU,52.89,813.30,899.00,813.30,864.90,864.90,0.00,0.00,852.74,"127,416.00",829.80,"108,653,290.80",843,35.10,85.70,4.23,10.54,1.41,740.39,769.75,"1,247.00",608.00
314,SJCL,48.48,345.00,345.00,333.00,342.80,342.80,0.00,0.00,338.34,"138,691.00",339.00,"46,924,537.90",526,3.80,12.00,1.12,3.60,1.30,293.15,302.59,353.20,267.00
315,SJLIC,43.32,471.00,480.00,470.00,474.00,474.00,0.00,0.00,475.14,"127,483.00",472.00,"60,572,399.60",550,2.00,10.00,0.42,2.13,-0.24,443.52,442.91,489.90,390.00
316,SKBBL,45.29,800.10,830.10,800.10,826.00,826.00,0.00,0.00,819.54,"54,052.00",799.00,"44,298,020.30",428,27.00,30.00,3.38,3.75,0.78,834.84,839.54,999.00,752.00
317,SLBBL,43.74,876.10,901.00,850.10,884.00,884.00,0.00,0.00,884.63,"64,658.00",859.00,"57,198,682.70",443,25.00,50.90,2.91,5.99,-0.07,875.09,900.57,"1,155.00",780.00
318,SLBSL,48.36,"1,369.90","1,430.00","1,369.90","1,425.00","1,425.00",0.00,0.00,"1,405.76","11,098.00","1,369.90","15,601,106.20",173,55.10,60.10,4.02,4.39,1.35,"1,361.30","1,397.81","2,121.00","1,234.50"
319,SLCF,47.39,9.70,10.00,9.70,9.93,9.93,0.00,0.00,9.92,"14,560.00",9.89,"144,490.60",25,0.04,0.30,0.40,3.09,0.06,9.41,9.69,11.99,8.60
320,SMATA,47.47,825.00,885.00,825.00,882.00,882.00,0.00,0.00,868.53,"59,311.00",827.90,"51,513,378.00",561,54.10,60.00,6.53,7.27,1.53,834.65,855.01,"1,382.00",734.10
321,SMB,49.07,"1,925.00","1,980.00","1,924.00","1,969.00","1,969.00",0.00,0.00,"1,960.17","5,014.00","1,921.90","9,828,287.30",98,47.10,56.00,2.45,2.91,0.45,"2,039.54","2,109.98","2,712.00","1,710.10"
322,SMFBS,50.65,"1,700.00","1,745.00","1,666.00","1,745.00","1,745.00",0.00,0.00,"1,708.56","6,492.00","1,678.00","11,091,970.90",95,67.00,79.00,3.99,4.74,2.09,"1,683.84","1,713.78","2,026.00","1,490.00"
323,SMH,43.90,642.00,645.00,634.00,638.00,638.00,0.00,0.00,638.44,"46,839.00",640.00,"29,903,715.80",409,-2.00,11.00,-0.31,1.74,-0.07,772.75,803.54,"1,024.80",603.00
324,SMHL,40.34,550.00,550.00,526.00,528.00,528.00,0.00,0.00,535.97,"506,739.00",545.20,"271,597,607.40","2,128",-17.20,24.00,-3.15,4.56,-1.51,688.52,800.26,"1,230.00",443.00
325,SMJC,32.56,484.70,499.00,484.70,489.00,489.00,0.00,0.00,489.92,"31,599.00",494.00,"15,481,088.20",355,-5.00,14.30,-1.01,2.95,-0.19,508.31,523.11,679.30,464.00
326,SMPDA,48.68,908.00,940.00,907.00,939.00,939.00,0.00,0.00,927.26,"35,213.00",900.00,"32,651,441.70",374,39.00,33.00,4.33,3.64,1.25,899.86,926.35,"1,155.00",840.00
327,SNLI,44.72,494.00,501.30,489.00,499.50,499.50,0.00,0.00,497.71,"97,141.00",489.00,"48,347,979.30","1,144",10.50,12.30,2.15,2.52,0.36,473.55,477.61,668.00,411.60
328,SOHL,36.22,447.00,483.10,447.00,483.10,483.10,0.00,0.00,482.46,"3,690.00",439.20,"1,780,293.00",343,43.90,36.10,10.00,8.08,0.13,0.00,0.00,483.10,300.00
329,SONA,47.80,483.30,501.50,475.60,493.90,493.90,0.00,0.00,491.30,"351,739.00",473.90,"172,809,741.20","2,033",20.00,25.90,4.22,5.45,0.53,431.82,441.83,523.30,398.00
